통계기준월,시군구,연료별,용도별,승    용,승    합,화    물,특    수,계
201310,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,640,0,0,0,640
201310,서울특별시 양천구,휘발유,비사업용,"34,165",15,21,0,"34,201"
201310,서울특별시 양천구,휘발유,사업용,43,10,0,0,53
201310,서울특별시 양천구,휘발유(무연),비사업용,"46,179",42,39,0,"46,260"
201310,서울특별시 양천구,휘발유(무연),사업용,28,0,1,0,29
201310,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201311,서울특별시 양천구,계,계,"122,391","7,615","16,781",425,"147,212"
201311,서울특별시 양천구,CNG,비사업용,24,2,14,0,40
201311,서울특별시 양천구,CNG,사업용,22,669,0,0,691
201311,서울특별시 양천구,경유,비사업용,"25,440","4,191","12,114",102,"41,847"
201311,서울특별시 양천구,경유,사업용,34,489,"2,174",321,"3,018"
201311,서울특별시 양천구,기타연료,비사업용,3,18,45,1,67
201311,서울특별시 양천구,기타연료,사업용,0,0,52,0,52
201311,서울특별시 양천구,엘피지,비사업용,"10,885","2,178","1,997",1,"15,061"
201311,서울특별시 양천구,엘피지,사업용,"4,877",0,323,0,"5,200"
201311,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201311,서울특별시 양천구,하이브리드(LPG+전기),비사업용,108,0,0,0,108
201311,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,656,0,0,0,656
201311,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201311,서울특별시 양천구,휘발유,비사업용,"34,161",15,22,0,"34,198"
201311,서울특별시 양천구,휘발유,사업용,40,10,0,0,50
201311,서울특별시 양천구,휘발유(무연),비사업용,"46,109",43,39,0,"46,191"
201311,서울특별시 양천구,휘발유(무연),사업용,28,0,1,0,29
201311,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201312,서울특별시 양천구,계,계,"122,507","7,581","16,770",423,"147,281"
201312,서울특별시 양천구,CNG,비사업용,25,2,14,0,41
201312,서울특별시 양천구,CNG,사업용,22,669,0,0,691
201312,서울특별시 양천구,경유,비사업용,"25,555","4,183","12,100",100,"41,938"
201312,서울특별시 양천구,경유,사업용,36,489,"2,169",321,"3,015"
201312,서울특별시 양천구,기타연료,비사업용,3,20,49,1,73
201312,서울특별시 양천구,기타연료,사업용,0,0,52,0,52
201312,서울특별시 양천구,엘피지,비사업용,"10,805","2,149","2,004",1,"14,959"
201312,서울특별시 양천구,엘피지,사업용,"4,886",0,317,0,"5,203"
201312,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201312,서울특별시 양천구,하이브리드(LPG+전기),비사업용,112,0,0,0,112
201312,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,660,0,0,0,660
201312,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201312,서울특별시 양천구,휘발유,비사업용,"34,215",15,24,0,"34,254"
201312,서울특별시 양천구,휘발유,사업용,40,10,0,0,50
201312,서울특별시 양천구,휘발유(무연),비사업용,"46,101",44,40,0,"46,185"
201312,서울특별시 양천구,휘발유(무연),사업용,43,0,1,0,44
201312,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201401,서울특별시 양천구,계,계,"122,777","7,538","16,761",417,"147,493"
201401,서울특별시 양천구,CNG,비사업용,24,2,14,0,40
201401,서울특별시 양천구,CNG,사업용,23,669,0,0,692
201401,서울특별시 양천구,경유,비사업용,"25,817","4,189","12,099",101,"42,206"
201401,서울특별시 양천구,경유,사업용,36,478,"2,167",314,"2,995"
201401,서울특별시 양천구,기타연료,비사업용,3,21,49,1,74
201401,서울특별시 양천구,기타연료,사업용,0,0,52,0,52
201401,서울특별시 양천구,엘피지,비사업용,"10,811","2,111","1,999",1,"14,922"
201401,서울특별시 양천구,엘피지,사업용,"4,886",0,316,0,"5,202"
201401,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201401,서울특별시 양천구,하이브리드(LPG+전기),비사업용,112,0,0,0,112
201401,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,670,0,0,0,670
201401,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201401,서울특별시 양천구,휘발유,비사업용,"34,238",15,24,0,"34,277"
201401,서울특별시 양천구,휘발유,사업용,42,10,0,0,52
201401,서울특별시 양천구,휘발유(무연),비사업용,"46,065",43,40,0,"46,148"
201401,서울특별시 양천구,휘발유(무연),사업용,46,0,1,0,47
201401,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201402,서울특별시 양천구,계,계,"122,814","7,528","16,784",417,"147,543"
201402,서울특별시 양천구,CNG,비사업용,25,2,14,0,41
201402,서울특별시 양천구,CNG,사업용,23,671,0,0,694
201402,서울특별시 양천구,경유,비사업용,"25,922","4,192","12,116",100,"42,330"
201402,서울특별시 양천구,경유,사업용,36,495,"2,175",315,"3,021"
201402,서울특별시 양천구,기타연료,비사업용,3,21,51,1,76
201402,서울특별시 양천구,기타연료,사업용,0,0,51,0,51
201402,서울특별시 양천구,엘피지,비사업용,"10,772","2,078","1,996",1,"14,847"
201402,서울특별시 양천구,엘피지,사업용,"4,851",0,315,0,"5,166"
201402,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201402,서울특별시 양천구,하이브리드(LPG+전기),비사업용,109,0,0,0,109
201402,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,696,0,0,0,696
201402,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201402,서울특별시 양천구,휘발유,비사업용,"34,279",15,24,0,"34,318"
201402,서울특별시 양천구,휘발유,사업용,42,10,0,0,52
201402,서울특별시 양천구,휘발유(무연),비사업용,"46,009",44,41,0,"46,094"
201402,서울특별시 양천구,휘발유(무연),사업용,43,0,1,0,44
201402,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201403,서울특별시 양천구,계,계,"122,854","7,522","16,760",415,"147,551"
201403,서울특별시 양천구,CNG,비사업용,25,2,14,0,41
201403,서울특별시 양천구,CNG,사업용,23,672,0,0,695
201403,서울특별시 양천구,경유,비사업용,"26,129","4,208","12,140",101,"42,578"
201403,서울특별시 양천구,경유,사업용,36,502,"2,166",312,"3,016"
201403,서울특별시 양천구,기타연료,비사업용,2,21,55,1,79
201403,서울특별시 양천구,기타연료,사업용,0,0,50,0,50
201403,서울특별시 양천구,엘피지,비사업용,"10,695","2,046","1,960",1,"14,702"
201403,서울특별시 양천구,엘피지,사업용,"4,825",0,310,0,"5,135"
201403,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201403,서울특별시 양천구,하이브리드(LPG+전기),비사업용,111,0,0,0,111
201403,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,723,0,0,0,723
201403,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201403,서울특별시 양천구,휘발유,비사업용,"34,262",16,24,0,"34,302"
201403,서울특별시 양천구,휘발유,사업용,41,10,0,0,51
201403,서울특별시 양천구,휘발유(무연),비사업용,"45,935",45,40,0,"46,020"
201403,서울특별시 양천구,휘발유(무연),사업용,44,0,1,0,45
201403,서울특별시 양천구,휘발유(유연),비사업용,1,0,0,0,1
201404,서울특별시 양천구,계,계,"122,965","7,491","16,706",416,"147,578"
201404,서울특별시 양천구,CNG,비사업용,24,2,14,0,40
201404,서울특별시 양천구,CNG,사업용,23,672,0,0,695
201404,서울특별시 양천구,경유,비사업용,"26,297","4,219","12,132",101,"42,749"
201404,서울특별시 양천구,경유,사업용,37,500,"2,155",313,"3,005"
201404,서울특별시 양천구,기타연료,비사업용,2,21,60,1,84
201404,서울특별시 양천구,기타연료,사업용,0,0,49,0,49
201404,서울특별시 양천구,엘피지,비사업용,"10,660","2,007","1,923",1,"14,591"
201404,서울특별시 양천구,엘피지,사업용,"4,827",0,308,0,"5,135"
201404,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201404,서울특별시 양천구,하이브리드(LPG+전기),비사업용,111,0,0,0,111
201404,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,738,0,0,0,738
201404,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201404,서울특별시 양천구,휘발유,비사업용,"34,260",15,24,0,"34,299"
201404,서울특별시 양천구,휘발유,사업용,39,10,0,0,49
201404,서울특별시 양천구,휘발유(무연),비사업용,"45,901",45,40,0,"45,986"
201404,서울특별시 양천구,휘발유(무연),사업용,43,0,1,0,44
201404,서울특별시 양천구,휘발유(유연),비사업용,1,0,0,0,1
201405,서울특별시 양천구,계,계,"123,038","7,433","16,785",419,"147,675"
201405,서울특별시 양천구,CNG,비사업용,26,2,14,0,42
201405,서울특별시 양천구,CNG,사업용,22,672,0,0,694
201405,서울특별시 양천구,경유,비사업용,"26,449","4,182","12,150",102,"42,883"
201405,서울특별시 양천구,경유,사업용,40,508,"2,233",315,"3,096"
201405,서울특별시 양천구,기타연료,비사업용,2,21,64,1,88
201405,서울특별시 양천구,기타연료,사업용,0,0,50,0,50
201405,서울특별시 양천구,엘피지,비사업용,"10,606","1,979","1,904",1,"14,490"
201405,서울특별시 양천구,엘피지,사업용,"4,816",0,305,0,"5,121"
201405,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201405,서울특별시 양천구,하이브리드(LPG+전기),비사업용,114,0,0,0,114
201405,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,749,0,0,0,749
201405,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201405,서울특별시 양천구,휘발유,비사업용,"34,316",15,24,0,"34,355"
201405,서울특별시 양천구,휘발유,사업용,36,10,0,0,46
201405,서울특별시 양천구,휘발유(무연),비사업용,"45,814",44,40,0,"45,898"
201405,서울특별시 양천구,휘발유(무연),사업용,45,0,1,0,46
201405,서울특별시 양천구,휘발유(유연),비사업용,1,0,0,0,1
201406,서울특별시 양천구,계,계,"123,123","7,401","16,769",423,"147,716"
201406,서울특별시 양천구,CNG,비사업용,28,2,14,0,44
201406,서울특별시 양천구,CNG,사업용,21,672,0,0,693
201406,서울특별시 양천구,경유,비사업용,"26,655","4,177","12,159",101,"43,092"
201406,서울특별시 양천구,경유,사업용,38,508,"2,237",320,"3,103"
201406,서울특별시 양천구,기타연료,비사업용,2,24,65,1,92
201406,서울특별시 양천구,기타연료,사업용,0,0,50,0,50
201406,서울특별시 양천구,엘피지,비사업용,"10,586","1,948","1,875",1,"14,410"
201406,서울특별시 양천구,엘피지,사업용,"4,805",0,303,0,"5,108"
201406,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201406,서울특별시 양천구,하이브리드(LPG+전기),비사업용,115,0,0,0,115
201406,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,769,0,0,0,769
201406,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201406,서울특별시 양천구,휘발유,비사업용,"34,276",15,24,0,"34,315"
201406,서울특별시 양천구,휘발유,사업용,38,11,0,0,49
201406,서울특별시 양천구,휘발유(무연),비사업용,"45,740",44,41,0,"45,825"
201406,서울특별시 양천구,휘발유(무연),사업용,46,0,1,0,47
201406,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201407,서울특별시 양천구,계,계,"123,019","7,357","16,710",424,"147,510"
201407,서울특별시 양천구,CNG,비사업용,30,2,14,0,46
201407,서울특별시 양천구,CNG,사업용,19,671,0,0,690
201407,서울특별시 양천구,경유,비사업용,"26,927","4,175","12,100",104,"43,306"
201407,서울특별시 양천구,경유,사업용,42,506,"2,271",318,"3,137"
201407,서울특별시 양천구,기타연료,비사업용,2,25,70,1,98
201407,서울특별시 양천구,기타연료,사업용,0,0,50,0,50
201407,서울특별시 양천구,엘피지,비사업용,"10,517","1,908","1,836",1,"14,262"
201407,서울특별시 양천구,엘피지,사업용,"4,811",0,302,0,"5,113"
201407,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201407,서울특별시 양천구,하이브리드(LPG+전기),비사업용,111,0,0,0,111
201407,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,796,0,0,0,796
201407,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201407,서울특별시 양천구,휘발유,비사업용,"34,192",15,24,0,"34,231"
201407,서울특별시 양천구,휘발유,사업용,38,11,0,0,49
201407,서울특별시 양천구,휘발유(무연),비사업용,"45,492",44,42,0,"45,578"
201407,서울특별시 양천구,휘발유(무연),사업용,38,0,1,0,39
201407,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201408,서울특별시 양천구,계,계,"122,960","7,301","16,806",431,"147,498"
201408,서울특별시 양천구,CNG,비사업용,29,2,14,0,45
201408,서울특별시 양천구,CNG,사업용,18,662,0,0,680
201408,서울특별시 양천구,경유,비사업용,"27,065","4,169","12,130",106,"43,470"
201408,서울특별시 양천구,경유,사업용,42,492,"2,358",323,"3,215"
201408,서울특별시 양천구,기타연료,비사업용,2,25,69,1,97
201408,서울특별시 양천구,기타연료,사업용,0,0,49,0,49
201408,서울특별시 양천구,엘피지,비사업용,"10,447","1,880","1,822",1,"14,150"
201408,서울특별시 양천구,엘피지,사업용,"4,794",0,299,0,"5,093"
201408,서울특별시 양천구,전기,비사업용,1,0,0,0,1
201408,서울특별시 양천구,하이브리드(LPG+전기),비사업용,115,0,0,0,115
201408,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,814,0,0,0,814
201408,서울특별시 양천구,하이브리드(휘발유+전기),사업용,1,0,0,0,1
201408,서울특별시 양천구,휘발유,비사업용,"34,214",16,22,0,"34,252"
201408,서울특별시 양천구,휘발유,사업용,38,11,0,0,49
201408,서울특별시 양천구,휘발유(무연),비사업용,"45,341",44,42,0,"45,427"
201408,서울특별시 양천구,휘발유(무연),사업용,37,0,1,0,38
201408,서울특별시 양천구,휘발유(유연),비사업용,2,0,0,0,2
201409,서울특별시 양천구,계,계,"123,136","7,211","16,747",435,"147,529"
201409,서울특별시 양천구,CNG,비사업용,27,2,14,0,43
201409,서울특별시 양천구,CNG,사업용,18,662,0,0,680
201409,서울특별시 양천구,경유,비사업용,"27,303","4,175","12,080",107,"43,665"
201409,서울특별시 양천구,경유,사업용,42,443,"2,356",326,"3,167"
201409,서울특별시 양천구,기타연료,비사업용,2,26,71,1,100
201409,서울특별시 양천구,기타연료,사업용,0,0,49,0,49
201409,서울특별시 양천구,엘피지,비사업용,"10,427","1,834","1,811",1,"14,073"
201409,서울특별시 양천구,엘피지,사업용,"4,790",0,299,0,"5,089"
201409,서울특별시 양천구,하이브리드(LPG+전기),비사업용,114,0,0,0,114
201409,서울특별시 양천구,하이브리드(휘발유+전기),비사업용,831,0,0,0,831
